,Unnamed: 0,Unnamed: 0.1,name,text
3957,3957,4,ドテッコツ,鉄骨を たくみに 操る。 解体は 得意だが なにかを 組み立てるのは 苦手なのだ。
3958,3958,0,ローブシン,コンクリートを 作る 技術は 2000年前に ローブシンから 教わったと 考えられている。
3959,3959,1,ローブシン,つえ 代わりの コンクリートの 柱を 筋力を 使わず 自在に 振り回す 技を 持つ。
3960,3960,2,ローブシン,力に 頼らず 遠心力を うまく 活かして コンクリートを 振り回す 技を 使いこなせる。
3961,3961,3,ローブシン,同じ 成分でも ローブシンが 混ぜた コンクリートの ほうが ずっと 硬く 丈夫だ。
3962,3962,4,ローブシン,本気に なると コンクリートの 柱を 捨て去り 拳ひとつで 相手に めがけ とびかかる。
3963,3963,0,オタマロ,甲高い 警戒音を ほほの 振動で 発生させて 仲間に 危険を 知らせる。
3964,3964,1,オタマロ,ほほを 振動させて 人には 聞こえない 音波を 出す。音波の リズムで 会話する。
3965,3965,2,オタマロ,ほほの 振動膜を 震わせ 人には きこえない 音波を だし 仲間たちに 危険を 伝える。
3966,3966,3,オタマロ,きれいな 波紋が 広がる 水の 下では オタマロが 甲高い 声で 鳴いている。
3967,3967,4,オタマロ,音波で 仲間と 連絡する。 警戒の 鳴き声は 人や ほかの ポケモンには 聞こえない。
3968,3968,0,ガマガル,頭の コブを 振動させると 水中が 波立つ だけでなく 地面も 地震のように 揺れる。
3969,3969,1,ガマガル,水中と 地上で 生活。長く ネバネバした 舌で 獲物を 絡めて 捕らえる。
3970,3970,2,ガマガル,水中と 陸地で 暮らす。長く ねばねばする ベロを使って 相手の 動きを 封じこめる。
3971,3971,3,ガマガル,頭痛を 起こすほどの 音波で 獲物を じゅうぶん 弱らせて ネバネバした ベロで 絡めとる。
3972,3972,4,ガマガル,きれいな 声で 鳴くこともある。 体の 突起が 大きいほど 広い 音域で 鳴けるのだ。
3973,3973,0,ガマゲロゲ,頭の コブから 神経を マヒさせる 液体を 飛ばす。振動で 相手を 苦しめる。
3974,3974,1,ガマゲロゲ,こぶしの コブを 振動させると パンチの 威力が 倍増する。一撃で 大岩を 粉砕。
3975,3975,2,ガマゲロゲ,コブに 力を いれることで バイブレーションが 発生して パンチの 威力が アップする。
3976,3976,3,ガマゲロゲ,全身の コブを 震わせて 地震のような 揺れを 起こす。 グレッグルと 近い 種類。
3977,3977,4,ガマゲロゲ,コブが 起こす バイブレーションが マッサージに 良いと 老人に 大人気の ポケモンだ。
3978,3978,0,ナゲキ,帯を 締めると パワーアップする。野生の ナゲキは つる草を 編んで 自分の 帯を 作る。
3979,3979,1,ナゲキ,自分よりも 体の 大きな 相手を 投げたくなる 習性。決まって 5匹で 群れを 作る。
3980,3980,2,ナゲキ,自分より 大きな 相手と 出会うと 無性に 投げたくなる。強くなると 帯を 取り替える。
3981,3981,3,ナゲキ,投げ技の 腕は 一流。 戦いで かいた 汗が 染み 帯の 色が 濃く 染まっていく。
3982,3982,4,ナゲキ,5匹の 群れで 稽古に はげむ。 稽古に ついていけない ものは 帯を 捨てて 群れを 去る。
3983,3983,0,ダゲキ,ダゲキが 修業する 山から 大岩や 大木に こぶしを 打ちつける 音が 聞こえてくる。
3984,3984,1,ダゲキ,帯を 締めると 気合いが 入り パンチの 破壊力が 増す。修業を ジャマすると 怒る。
3985,3985,2,ダゲキ,最強の からてチョップを 求めて 山奥に こもって 眠ることなく 修行する。
3986,3986,3,ダゲキ,ひたすらに 強さを 求める。 山で 修行する ダゲキを 見たら 静かに 立ち去ろう。
3987,3987,4,ダゲキ,鍛えに 鍛えた ダゲキが 繰りだす 必殺 空手チョップは 海も 割るほどの 破壊力。
3988,3988,0,クルミル,タマゴから かえると ハハコモリに 服を 作ってもらい 着せられる。フードで 頭を 隠して 寝る。
3989,3989,1,クルミル,葉っぱを かみ切り 口から 出す 粘着糸で 縫い合わせる。自分で 服を 作る ポケモン。
3990,3990,2,クルミル,葉っぱから 服を つくるので ファッションデザイナーから マスコットとして 人気がある。
3991,3991,0,クルマユ,クルマユの 住む 森は 草木が よく 育つ。クルマユが 落ち葉を 栄養分に 変えているのだ。
3992,3992,1,クルマユ,葉っぱで 体を 包みこんで 寒さを 防ぐ。手近な 落ち葉を 食べながら 森を 移動する。
3993,3993,2,クルマユ,薄暗く じめじめした 場所を 好み 自分の 周りにある 落ち葉を 食べて 一日 過ごす。
3994,3994,0,ハハコモリ,小さい ポケモンを 見つけると 腕の カッターと 粘着糸で 葉っぱの 服を 縫う 習性。
3995,3995,1,ハハコモリ,落ち葉が 発酵する 熱で タマゴを 温める。クルミルに 葉っぱで おくるみを 作る。
3996,3996,2,ハハコモリ,幼い ポケモンを みつけると 口から 出す 粘着糸で 葉っぱの 服を 縫ってあげる。
3997,3997,0,フシデ,かみついて 猛毒を 与える。天敵の 大きな とりポケモンも 体が しびれて 動けなくなる。
3998,3998,1,フシデ,頭と 尻尾の 触角で まわりの 様子を 探る。非常に 凶暴な 性格。
3999,3999,2,フシデ,頭と しっぽの 触覚で 空気の揺れを 感じ取り 獲物の 位置や 様子を 把握している。
4000,4000,3,フシデ,ヤクデは 種類の 近い 仲間だが おたがいが 出会うと 大げんかに なるぞ。
4001,4001,4,フシデ,キバに 猛毒を もっている。 食えそうな 獲物を 見つけると あとさき 考えず 跳びかかる。
4002,4002,0,ホイーガ,硬い 殻に 守られている。タイヤのように 回転して 敵に 激しく 体当たりする。
4003,4003,1,ホイーガ,普段は 動かないが 襲われると 高速 回転して 走り回り 体当たりで 反撃するのだ。
4004,4004,2,ホイーガ,じっとして 進化の エネルギーを ためているが 敵が 近づくと 毒のトゲを 刺すため 動きだす。
4005,4005,3,ホイーガ,高速で 回転し 相手に 突撃。 最高時速は およそ 100キロに 達する。
4006,4006,4,ホイーガ,硬い殻と 毒のトゲで 身を 守り 進化に 必要な エネルギーを 溜めているのだ。
4007,4007,0,ペンドラー,素早い 動きで 敵を 追いつめ 頭の ツノで 攻撃する。とどめを 刺すまで 容赦しない。
4008,4008,1,ペンドラー,首の ツメを 相手の 体に 食い込ませて 毒を 与える。 とても 攻撃的な 性格。
4009,4009,2,ペンドラー,獲物を 首のツメで 挟みこみ 身動きを とれなくしてから 猛毒を 与え とどめを 刺す。
4010,4010,3,ペンドラー,首のツメで 獲物を つかむと そのまま 地面に 叩きつけ 毒のトゲを 突きたてるぞ。
4011,4011,4,ペンドラー,縄張りを めぐり マルヤクデと 激しく 争う。 負けたほうは そのまま 獲物に なるのだ。
4012,4012,0,モンメン,襲われると 体から 綿を 飛ばす。敵が 綿を モンメンと 間違えている すきに 逃げるのだ。
4013,4013,1,モンメン,風に 吹かれて 気ままに 移動。雨の 日は 体が 重いので 大木の 根元で 雨宿り。
4014,4014,2,モンメン,集団で いると 落ち着くのか 仲間を みつけると くっついて いつのまにか 雲のように なる。
4015,4015,3,モンメン,仲間を みつけると くっつく。 あまりに たくさん くっつきすぎて 入道雲 みたいになることも。
4016,4016,4,モンメン,モンメンの 吐く 綿を 使った 枕や 布団は 軽くて 通気の 良い 高級品だ。
4017,4017,5,モンメン,綿を 飛ばして 身を 守る。 雨に 濡れると 綿が 湿って 重くなり 身動きが とれなくなる。
4018,4018,6,モンメン,襲われると 身体の ワタを 飛ばして おとりにする。 飛ばした ワタは また すぐに 生えてくるぞ。
4019,4019,7,モンメン,綿を 飛ばして 身を 守る。 台風の 風に 流され 地球の 裏側に いくことも。
4020,4020,8,モンメン,モンメンと ワタシラガの 綿を 混ぜて 織った 生地は 美しく 高級ブランドで 使われる。
4021,4021,0,エルフーン,どんなに 細い すきまでも 風のように 潜り抜けてしまう。白い 毛玉を 残していく。
4022,4022,1,エルフーン,つむじ風に 乗って 現われる。すきまから 家に 入り込み いたずらを していく ポケモン。
4023,4023,2,エルフーン,つむじかぜと ともに 現われて 家の 中の 家具を 動かしたり 綿を 残す いたずらをする。
4024,4024,3,エルフーン,風に 乗り 民家に 侵入。 部屋中を 綿まみれに すると ニコニコ 笑って 去っていく。
4025,4025,4,エルフーン,風に 乗って 現れるが あまりに 風が 強すぎると 頭の 綿が 千切れてしまう。
4026,4026,5,エルフーン,民家に 忍び込み 大切な ものを 隠したり 部屋中に 綿を まき散らす 厄介者だ。
4027,4027,6,エルフーン,特定の 棲み処を 持たない。 つむじ風に 乗って あちこちに 現れては イタズラを するのだ。
4028,4028,7,エルフーン,綿を まき散らし イタズラする。 水を かけると 重くなって 動けなくなり 観念するぞ。
4029,4029,8,エルフーン,日の光を 浴びるたび 綿が 膨らんでいく。 膨らみすぎると ちぎって あたりに まき散らす。
4030,4030,0,チュリネ,頭の 葉っぱを かじると とても 苦いが 疲れた 体を 元気にする 効果が あるのだ。
4031,4031,1,チュリネ,水分と 栄養の 豊富な 土を 好むので チュリネの 住む 土地は 作物の 育ちが 良い。
4032,4032,2,チュリネ,抜け落ちても すぐに 生えてくる 頭の はっぱは とても 苦いが かじれば すぐ 元気に なれる。
4033,4033,3,チュリネ,頭の葉っぱは めまいが するほど 苦いが 疲れた 身体に 効く。 煎じて 飲めば もっと 効く。
4034,4034,4,チュリネ,たまに 葉っぱを トリミングすると 丸々とした 立派な 姿に 育って いくのだ。
4035,4035,5,チュリネ,頭の 葉を 天日で 乾かし 煎じて 飲むと 当時の 元気が 戻ると お年寄りに 大人気。
4036,4036,6,チュリネ,綺麗な 水と 土を 好む。 棲み処の 環境が 悪くなると 新たな土地へと 群れで 引っ越す。
4037,4037,7,チュリネ,きれいな 水辺に 現れる。 頭の 葉を 煮だした 汁は 虫よけに 使われることもある。
4038,4038,8,チュリネ,葉の 色が 濃いほど 健康。 手入れの 行き届いた 畑や 花壇に 棲みつくことも ある。
4039,4039,0,ドレディア,美しい 花を 咲かせるのは ベテラントレーナーでも 難しい。セレブに 人気の ポケモン。
4040,4040,1,ドレディア,頭の 花飾りの 香りには リラックスさせる 効果が ある。手入れを 怠けると 枯れてしまう。
4041,4041,2,ドレディア,頭の 花飾りから 発する 香りを かぐと リラックスできるが 手入れが とても 難しい。
4042,4042,3,ドレディア,どんなに 手間と お金を かけても 人の 手で 咲かせるよりも 野生で 咲く 花の ほうが 美しい。
4043,4043,4,ドレディア,パートナーとなる ♂が できた 途端に 美しい 花は くすんで しおれ 枯れていく。
4044,4044,5,ドレディア,育った 土の 成分に よって 花の 香りは 少しずつ 違う。 嗅ぐと 心が 癒され 安らぐ。
4045,4045,6,ドレディア,美しいので 他の ポケモンに 好かれる。 頭の花は 手入れを 怠ると すぐに 腐って 枯れる。
4046,4046,7,ドレディア,一流の 園芸家でも 頭の 花を 咲かせるのは 至難の業と 言われている。
4047,4047,8,ドレディア,花から 作られる 精油は 極上の 香りが するが 目が 飛び出るほど 高価だ。
4048,4048,0,バスラオ,赤と 青の バスラオは すぐに ケンカするほど 仲が悪い。とても 乱暴な ポケモン。
4049,4049,1,バスラオ,赤と 青の バスラオは 仲が 悪いが なぜか 色の 違う 個体が 群れに 紛れこんでいる。
4050,4050,2,バスラオ,とても 乱暴で いつも 赤と 青の バスラオは 争っている。食べると 意外と おいしいらしい。
4051,4051,3,バスラオ,乱暴かつ 獰猛な ポケモン。 赤と 青の バスラオは 縄張りを 巡って いつも ケンカしている。
4052,4052,4,バスラオ,おおアゴで なんでも 食べ尽くす バスラオ自体も より 強い 生物には エサに すぎない。
4053,4053,5,バスラオ,乱暴 なので バスラオの 群れが 現れた 湖には ヘイガニや シザリガーくらいしか いなくなるぞ。
4054,4054,6,バスラオ,湖のチンピラと 呼ぶ 人も いる。 色の 違いの 意味は まだ よく わかっていないのだ。
4055,4055,7,バスラオ,タフな ファイトが 釣り人に 大人気。 無断で 池に 放すので どんどん 増える。
4056,4056,8,バスラオ,かつては よく 食べられていた。 青筋の バスラオの 身は 淡白で 食べやすいらしい。
4057,4057,9,バスラオ,むかしは 食卓に のぼった。 赤筋の バスラオの 身は 脂が 多く 若者むき。
4058,4058,10,バスラオ,乱暴で 有名な ポケモン。 一番の ケンカ相手は 赤筋の バスラオの 群れ。
4059,4059,0,メグロコ,砂漠の 砂の 中で 生活。太陽に 暖められた 砂が 体温の 低下を 防ぐのだ。
4060,4060,1,メグロコ,砂の 中に 潜り 目と 鼻を 外に 出して 移動する。黒い 膜が 目を 守る。
4061,4061,2,メグロコ,体温を さげないように 砂漠の 熱い 砂に 潜り 隠れながら 生活 している。
4062,4062,3,メグロコ,砂の中に 潜り 泳ぐように 移動。 敵に みつからないためと 体温を 下げない 知恵 なのだ。
4063,4063,4,メグロコ,砂の中に 身を 潜め 上を 歩いた 獲物の 足を ガブリ。 大好物は ナックラー。
4064,4064,5,メグロコ,年中 暖かい アローラは 過ごしやすい 環境。 砂漠 以外でも 時々 見かける。
4065,4065,6,メグロコ,まだ 狩りは 下手なので おもに 砂漠で 行き倒れたものを 食う。 砂漠の掃除屋と 呼ばれる。
4066,4066,7,メグロコ,砂漠の 夜は 冷えるので 砂の 奥深くに 潜り 陽が 出るまで 眠って 過ごす。
4067,4067,8,メグロコ,小さいが 足腰の 力は 強い。 砂を かき分けて 砂漠を 泳ぐように 移動。
4068,4068,0,ワルビル,数匹で 群れを 作る。眼球を カバーする 膜が 砂嵐から 目を 守る。
4069,4069,1,ワルビル,眼球を 覆う 特殊な 膜が 物体の 熱を 感知するため 暗闇でも まわりが 見えるのだ。
4070,4070,2,ワルビル,薄い 膜で 被われている 両目は 真夜中でも 見える。数匹の 群れで 暮らしている。
4071,4071,3,ワルビル,数匹の 群れを 成して 行動。 群れの 中心は ♀の 場合が 多く ♂たちが 餌を 集める。
4072,4072,4,ワルビル,目を 覆う 特殊な 膜の おかげで 真夜中でも あたりを はっきり 見ることが できるぞ。
4073,4073,5,ワルビル,体が 冷えるのが とても 苦手。 気温が 下がる 晩には 砂漠の 砂の 奥深くに 潜っている。
4074,4074,6,ワルビル,獲物の 1部は 砂の中に 埋めて 狩りが 失敗したときの 非常食に するのだ。
4075,4075,7,ワルビル,暗闇でも 見える 特殊な 両目の おかげで 真夜中でも 迷わず 狩りが できるのだ。
4076,4076,8,ワルビル,暗闇でも 見える 特殊な 両目を もつが 砂漠の夜は 寒いので あまり 動かない。
4077,4077,0,ワルビアル,出会った 獲物は 逃がさない。自動車の ボディを 食いちぎる 強力な アゴを 持つ。
4078,4078,1,ワルビアル,双眼鏡の ように 遠くの ものを 拡大して 見る ことが できる 目を もつ。
4079,4079,2,ワルビアル,とても 凶暴な ポケモン。目の前で 動くものは すべて 襲いかかり かみくだこうとする。
4080,4080,3,ワルビアル,砂嵐でも 50キロ先に いる 小さな 獲物も 発見する 特殊な 両目を 持つ。
4081,4081,4,ワルビアル,強力な アゴで かみつくと そのまま 思い切り 体を ひねり 獲物を 切断する。
4082,4082,5,ワルビアル,50キロ 先に いる 獲物を 見つけると 砂漠を 泳ぐように 移動して 飛びかかり 噛みつく。
4083,4083,6,ワルビアル,フライゴンの 起こす 砂嵐に 身を 潜めて 獲物が くるのを じっと 待ちかまえている。
4084,4084,7,ワルビアル,砂の ギャングとも 呼ばれる。 強力な 顎で ぶ厚い 鉄板も たやすく 食いちぎる。
4085,4085,8,ワルビアル,凶暴だが 獲物の ために 砂の中で 何日も 待つ 忍耐強さも もっているぞ。
4086,4086,0,ダルマッカ,体内で 炎が 燃えていると 落ち着かなく 走り回っている。炎が 小さくなると 眠る。
4087,4087,1,ダルマッカ,ダルマッカの フンは 熱いので 昔の 人は 懐に 入れて 体を 温めていたのだ。
4088,4088,2,ダルマッカ,寝るときは 手足を ひっこめ 体内で 燃えている 600度の 炎も 小さくなり 落ち着くよ。
4089,4089,3,ダルマッカ,体の 中で 燃える 炎が パワーの 源。 火が 小さく なると たちまち 眠ってしまう。
4090,4090,4,ダルマッカ,雪深い 土地で暮らすうち 炎袋は 冷えきり 退化。 冷気を つくる 器官が できた。
4091,4091,5,ダルマッカ,寝ているときは 押しても 引いても けっして 倒れない。 縁起ものの モチーフとして 人気が 高い。
4092,4092,6,ダルマッカ,体が 冷えるほど 元気。 吐息を 凍らせて つくった 雪玉を 投げ合って 遊ぶ。
4093,4093,0,ヒヒダルマ,体内で 1400度の 炎を 燃やすことで ダンプカーを パンチで 破壊するほどの パワーを 作る。
4094,4094,1,ヒヒダルマ,戦いで 弱ると 岩のように 動かなくなる。 心を 研ぎ澄まし 精神力で 戦うのだ。
4095,4095,2,ヒヒダルマ,激しい 戦いで 傷つくと 岩のように 固まり 黙考して 心を 研ぎ澄ませるのだ。
4096,4096,3,ヒヒダルマ,血気 盛んな ポケモン。 太い 腕から 繰りだす パンチは ダンプカーも 粉々に するぞ。
4097,4097,4,ヒヒダルマ,瞑想 することで 荒ぶる 心を 静め サイコパワーを 深く 研ぎ澄ませている。
4098,4098,5,ヒヒダルマ,頭の 上の 雪玉に エサを しまって 持ち帰る。 吹雪の 日は 人里まで 降りてくる。
4099,4099,6,ヒヒダルマ,退化したはずの 炎袋が 怒りで 復活。 ところかまわず 炎を 噴きまくり 暴れる。
4100,4100,7,ヒヒダルマ,体内の 炎が 燃え盛るほど パワーが 高まる。 その 温度は 1400度を 超える ことも。
4101,4101,8,ヒヒダルマ,傷を 負うと 岩の ように 動かなくなる。 黙考して 心を 研ぎ澄まして いるのだ。
4102,4102,9,ヒヒダルマ,温厚な 性質で 力持ち。 頭の 雪玉を 一気に 凍らせて 頭突きを 繰りだす。
4103,4103,10,ヒヒダルマ,ヒヒダルマが 激昂した 姿。 怒りが 治まるまで 体が 溶けようとも 炎を 噴きまくる。
4104,4104,0,マラカッチ,アップテンポの 踊りと 音で 花の タネを ねらう 天敵の とりポケモンを 追い払うのだ。
4105,4105,1,マラカッチ,乾燥した 土地で 暮らす。体を リズミカルに 動かすと マラカスのような 音を 奏でる。
4106,4106,2,マラカッチ,リズミカルに 体を 揺すると マラカスに 似た 音が 鳴り響き 驚いた ポケモンは 逃げだす。
4107,4107,3,マラカッチ,マラカスの ような 音を だす。 陽気な リズムに 鳥ポケモンは 驚き 慌て 飛び去っていく。
4108,4108,4,マラカッチ,1年に 一度 種を まく。 花の 種は 栄養満点で 砂漠の 貴重な 食料。
4109,4109,0,イシズマイ,石を 溶かす 液体を 口から 分泌するので 硬い 石でも 簡単に 穴を 開けられるのだ。
4110,4110,1,イシズマイ,手ごろな 石に 穴を 開けて 住処にする。壊されると かわりの 石が 見つかるまで 落ち着かない。
4111,4111,2,イシズマイ,手ごろな サイズの 石が あると 口から 液体を 分泌して 中に 入るための 穴をあける。
4112,4112,3,イシズマイ,好みの 小石に 穴を 開けて すみかに する。 ダンゴロや タンドンに とっては 天敵。
4113,4113,4,イシズマイ,家に ちょうどいい 小石が 見つからないと カバルドンの 穴に 棲んでしまうことも。
4114,4114,0,イワパレス,縄張りを 取り合って イワパレス 同士が 激しく 戦う。岩を 壊されたほうが 負け。
4115,4115,1,イワパレス,重たい 岩を 背負って 乾燥した 土地を 何日でも 移動できる 脚力を 持つ。
4116,4116,2,イワパレス,テリトリー 争いの ときに 背負っている 岩を 壊されると 不安を 感じて 弱っていく。
4117,4117,3,イワパレス,乾燥した 場所を 好み 雨の日は 岩から 出ない。 縄張り意識が 強いぞ。
4118,4118,4,イワパレス,太い ツメが 最大の 武器。 ドサイドンの プロテクターにさえ ひびを 入れるほど 硬いぞ。
4119,4119,0,ズルッグ,皮を 首まで 引き上げて 防御の 姿勢。 ゴムのような 弾力で ダメージを 減らす。
4120,4120,1,ズルッグ,視線の 合った 相手に いきなり 頭突き 攻撃を しかける。とても 硬い 頭がい骨を 持つ。
4121,4121,2,ズルッグ,頑丈な 頭蓋骨が 自慢。いきなり 頭突きを かましてくるが 重さで 自分も フラフラしてる。
4122,4122,3,ズルッグ,数匹のグループで 行動する。 ちんたら 歩きまわり 目が 合った 相手に いきなり 頭突きを かます。
4123,4123,4,ズルッグ,だるんと のびた 皮を 首まで 引っ張りあげて ガード。 皮が のびている 個体ほど 偉いらしい。
4124,4124,5,ズルッグ,視線が 合ったら 危険! 相手を 選ばず 頭突きで 襲ってくる 厄介者だ。
4125,4125,6,ズルッグ,丈夫な 皮で 身を 守る。 皮が 伸びきるとき 進化を 迎えると いわれる。
4126,4126,0,ズルズキン,縄張りに 入ってきた 相手を 集団で たたきのめす。口から 酸性の 体液を 飛ばす。
4127,4127,1,ズルズキン,トサカの 大きさで グループの リーダーを 決める。キック攻撃で コンクリートブロックを 破壊する。
4128,4128,2,ズルズキン,脱皮した 皮を ずりあげて ダメージを 減らしつつ キック! とさかが 大きいほど 偉そうだ。
4129,4129,3,ズルズキン,粗暴だが 自分の 家族や 群れの仲間や 縄張りを とっても 大切にしている ポケモンなのだ。
4130,4130,4,ズルズキン,唾を 吐いて 相手を 挑発。 決まった 縄張りを もっており 一生 そこを 離れず 過ごす。
4131,4131,5,ズルズキン,やる気の なさげな キックは ローブシンの もつ コンクリートも 砕くほどの 破壊力。
4132,4132,6,ズルズキン,とても 荒っぽい 性格だが 家族や 仲間や 縄張りは 大切にする ところがある。
4133,4133,0,シンボラー,古代都市を 守っていた 記憶を 残しているため いつも 同じ ルートを 飛んでいるらしい。
4134,4134,1,シンボラー,古代都市の 守り神だった。 縄張りに 侵入した 敵を サイコパワーで 攻撃する。
4135,4135,2,シンボラー,古代都市の 守り神。いつも 同じルートを 巡回し 侵入者を 見張っていた。
4136,4136,3,シンボラー,サイコパワーで 空を 飛ぶ。 古代都市の 守り神 とも その遣いとも いわれている。
4137,4137,4,シンボラー,シンボラーが 飛ぶ 砂漠の下を 調査すると 古代の 都市と 思われる 名残りが 見つかった。
4138,4138,0,デスマス,持っている マスクは デスマスが 人間だった ときの 顔。たまに 見つめては 泣いている。
4139,4139,1,デスマス,古代の 墓に 埋葬された 人の 魂から 生まれた。昔の 記憶が 残っている。
4140,4140,2,デスマス,お墓に 埋葬された 人の 魂が ポケモンに 変化した。死ぬ前の 記憶が 残っている。
4141,4141,3,デスマス,夜な夜な 遺跡を さまよう。 もっている マスクは 人 だった ころの 自分の 顔 だという。
4142,4142,4,デスマス,呪いが 刻まれた 粘土板が デスマスに 憑りついた。 怨念 パワーを 吸いとっていると いう。
4143,4143,5,デスマス,古代人の 魂が ポケモンに なった。 自分の 顔を 知る 人を 探し 遺跡を さまよう。
4144,4144,6,デスマス,強い 恨みを もつ 魂に 古代の 粘土板が 引き寄せられ ポケモンに なったと いわれる。
4145,4145,0,デスカーン,近づいた 人間を 飲みこんで ミイラに してしまうという ウワサ。金塊を 好んで 食べる。
4146,4146,1,デスカーン,立派な かんおけの ふりをして 墓ドロボウを こらしめる。純金で おおわれた 体。
4147,4147,2,デスカーン,本物の かんおけと 間違え 近寄ってきた 墓ドロボウを 体の 中に 閉じこめてしまう。
4148,4148,3,デスカーン,ピカピカの 黄金の 体。 もはや 人間だった ことは 思い出すことは ないと いう。
4149,4149,4,デスカーン,古い お墓の 壁に 王様の 富の 象徴として 描かれて いることが 多い。
4150,4150,0,プロトーガ,古代の 化石から 復活した。深さ 1000メートルまで 潜水することが できる。
4151,4151,1,プロトーガ,およそ 1億年前の 海を 泳いでいた。 陸地へ 上がって 獲物に 襲いかかる こともある。
4152,4152,2,プロトーガ,化石から 復活した ポケモン。達者に 泳いで 深さ 1000メートルまで 潜っていた。
4153,4153,3,プロトーガ,骨格を 調べる限り およそ 1000メートルの 深海まで 潜っていくことが できたようだ。
4154,4154,4,プロトーガ,多くの かめポケモンの 先祖と いわれる。 約1億年前の 温かい 海に 棲んでいた。
4155,4155,5,プロトーガ,古代の 化石から 復活。 海に 暮らしていたが 獲物を 探して 陸にも あがっていた。
4156,4156,6,プロトーガ,深さ 1000メートルの 深海から 陸地まで 広い 範囲を 狩場に していた。
4157,4157,7,プロトーガ,古代の 海に 棲んでいた。 這いずることしか できないが 獲物のために 陸にも 上がる。
4158,4158,8,プロトーガ,多くの かめポケモンの 先祖と 考えられている ポケモン。 化石から 復元された。
4159,4159,0,アバゴーラ,海と 陸地で 生活する。張り手で タンカーの 船底に 穴を 開ける パワーの 持ち主。
4160,4160,1,アバゴーラ,アゴの 力が けたちがい。 獲物と 一緒に 鉄骨や 岩も かみ砕いて 食ベてしまう。
4161,4161,2,アバゴーラ,発達した 前足で 相手を ひっぱたき 気絶させると 殻や ホネまで まるごと かみくだいた。
4162,4162,3,アバゴーラ,丈夫な 甲羅を つくるため 獲物の 硬い殻や 骨も 丸ごと 噛み砕いて 喰っていた。
4163,4163,4,アバゴーラ,海と 陸地の 両方で 活動する。 陸の 獲物は 海に 引きずり込んで 仕留める。
4164,4164,5,アバゴーラ,アゴの 力が 凄まじい。 オムスターや オムナイトの カラも 気にせず 丸ごと 食っていた。
4165,4165,6,アバゴーラ,硬い 甲羅を 更に 丈夫に するために 捕らえた 獲物は カラやホネまで 残さず 食うのだ。
4166,4166,7,アバゴーラ,獲物の 殻や骨も 残さず きれいに たいらげるので 甲羅は ぶ厚く 硬く 成長する。
4167,4167,8,アバゴーラ,水の中と くらべて 動きは 鈍いが 獲物を 探し求め 陸上でも 活動するぞ。
4168,4168,0,アーケン,とりポケモンの 祖先と 言われる。飛ぶことは できず 枝から 枝へ 飛び移り 生活していたらしい。
4169,4169,1,アーケン,化石から 復活した ポケモン。あらゆる とりポケモンの 祖先と 考えられている。
4170,4170,2,アーケン,古代の 化石から 復活した。木の上で 暮らしているが 飛べず 枝から 枝を 飛び移っていた。
4171,4171,3,アーケン,あらゆる とりポケモンの 祖先。 アーケン自体は まだ 飛べず 木の上を ジャンプして 移動した。
4172,4172,4,アーケン,飛ぶことは できなかった ようだが 高い 木の上 から 滑空し 獲物を 捕っていたらしい。
4173,4173,5,アーケン,あらゆる とりポケモンの 祖先と 考えられてきたが 最近の 研究では 違うという 説も。
4174,4174,6,アーケン,化石から 復元された。 羽は あるが まだ 飛ぶことは できない 古代の とりポケモン。
4175,4175,7,アーケン,化石から 復元に 成功。 研究の とおり 飛べないが ジャンプは 得意な ポケモンだ。
4176,4176,8,アーケン,鳥ポケモンの 祖先と 言われる。 木の上で 暮らし 木の実や 虫ポケモンを 食っていた。
4177,4177,0,アーケオス,地上で 助走を つけてから 飛び立つ。仲間と 協力して 獲物を しとめる 知能を 持つ。
4178,4178,1,アーケオス,飛ぶよりも 走る方が 得意。自動車にも 負けない スピードで 走り回り 獲物を 捕まえる。
4179,4179,2,アーケオス,飛ぶよりも 走るほうが 得意で 時速40キロで 駆けぬけた 勢いで 大空に 羽ばたく。
4180,4180,3,アーケオス,飛ぶことも できたようだが おもに 地上を 駆けまわっていた。 その 時速は 平均40キロ。
4181,4181,4,アーケオス,群れで 狩りを していた。 獲物を 追いつめてから 別の 仲間が 空から 急襲 するのだ。
4182,4182,5,アーケオス,羽毛が 細かいので 熟練の 職人 でなければ 復元に 失敗するという 古代の ポケモン。
4183,4183,6,アーケオス,とりポケモンの 祖先と いわれる。 羽ばたく 筋肉が まだ 弱く 助走を つけなければ 飛べない。
4184,4184,7,アーケオス,飛び立つために 助走する。 その 距離は およそ 4キロ。 走る速さは 時速40キロ。
4185,4185,8,アーケオス,飛ぶことも できるが 地上で 獲物を 狩ることの ほうが ずっと 得意だったようだ。
4186,4186,0,ヤブクロン,不衛生な 場所を 好む。ゲップのように 吐き出す ガスを 吸いこむと 1週間 寝込む。
4187,4187,1,ヤブクロン,ゴミ袋が 産業廃棄物と 化学変化を 起こした ことで ポケモンとして 生まれ変わった。
4188,4188,2,ヤブクロン,さらなる ゴミを 求めて ポイ捨てをする 人を つけまわす。いつも 毒ガスを 吐きだしている。
4189,4189,3,ヤブクロン,不衛生な 場所が 好き。 アローラでは よく ベトベターに 追いまわされる 姿を みかける。
4190,4190,4,ヤブクロン,満腹まで ゴミを 喰らうと 口から 毒ガスを 吐きだす。 うっかり かぐと 即 入院。
