,0,bunrui,name,no,omosa,spec_bougyo,spec_hp,spec_kougeki,spec_subayasa,spec_tokubou,spec_tokukou,takasa,text_1,text_2,tokusei_1,tokusei_2,type_1,type_2
0,,ホイップポケモン,ペロリーム,685,5.0,6,5,5,5,5,5,0.8,たいしゅうからこころとからだのちょうしをかぎとる。いりょうへのおうようがきたいされている。,たいもうにたくさんくうきをふくんでいるのでさわりごこちはやわらかくみためよりかるい。,83,0,18,0
0,,かいてんポケモン,マーイーカ,686,3.5,4,4,4,3,3,3,0.4,かいてんしながらはっこうたいをてんめつ。ひかりのパターンでなかまとコミュニケーションする。,てきにはっこうたいのてんめつをあびせてせんいをなくしてしまう。そのすきににげだすのだ。,8,49,16,11
0,,ぎゃくてんポケモン,カラマネロ,687,47.0,6,6,6,5,5,4,1.5,はっこうたいのひかりをみつめるとたちまちさいみんじょうたいになりカラマネロにあやつられてしまう。,れきしをかえるほどのだいじけんはカラマネロのさいみんのうりょくがかかわっていたといわれている。,8,49,16,11
0,,ふたてポケモン,カメテテ,688,31.0,4,3,4,3,4,3,0.5,２ひきがうみべのてごろないわにくっついてくらす。まんちょうじきょうりょくしてえさをあつめる。,２ひきのいきがあわないとこうげきぼうぎょどちらもおろそかになりいきのこれない。,34,91,13,3
0,,しゅうごうポケモン,ガメノデス,689,96.0,7,5,7,4,6,4,1.3,７ひきのカメテテが１ぴきぶんのからだをつくっている。あたまがてあしにめいれいするしくみ。,てのひらのめだまがぜんごさゆうをみはる。ピンチのときはてあしがかってにうごいててきをたおす。,34,91,13,3
0,,クサモドキポケモン,クズモー,690,7.3,4,3,4,2,4,4,0.5,もくずにまぎれてうみをただよいかいそうをたべにきたポケモンをしとめてごちそうにするのだ。,くさったかいそうににているのでうみをただようもくずのなかにかくれててきのめをごまかす。,133,132,8,3
0,,クサモドキポケモン,ドラミドロ,691,81.5,6,4,5,3,8,6,1.8,きんぞくをくさらせるどくえきでなわばりにはいりこんだタンカーをうみのもくずにしてしまう。,あたまのカサをかいめんからだしたいようのひかりをあびることでドラゴンエネルギーをつくるのだ。,133,132,8,15
0,,みずでっぽうポケモン,ウデッポウ,692,8.3,4,3,4,3,4,4,0.5,ハサミはたたかいでとれてもさいせいされる。ハサミのなかみはガラルではちんみとしてにんきだ。,みぎうでのハサミのなかにたまるガスのばくはつでだんがんのようにみずをはっしゃしてきをたおす。,223,0,3,0
0,,ランチャーポケモン,ブロスター,693,35.3,6,5,5,4,6,8,1.3,きょだいなハサミのしょっかくでえもののいばしょをかんちしてみずのほうだんをはっしゃする。,みぎうではかいすいのほうだんをはっしゃするたいほう。タンカーをしずめてしまうほどのいりょくだ。,223,0,3,0
0,,はつでんポケモン,エリキテル,694,6.0,2,3,3,5,3,4,0.5,あたまのひだをひろげたいようのひかりではつでんするとパワフルなでんきわざをだせるようになる。,たいようはつでんのしくみをもつ。はつでんをじゃまされるとストレスでよわってしまう。,42,94,5,1
0,,はつでんポケモン,エレザード,695,21.0,4,4,4,7,6,7,1.0,かつてほろびたさばくのくにでだいじにされていた。ざいほうとともにガラルちほうへやってきた。,えりまきをひろげてたいようこうをあびるとだいとかいでつかわれるでんきを１ぴきではつでんする。,42,94,5,1
0,,ようくんポケモン,チゴラス,696,26.0,5,4,6,3,3,3,0.8,よみがえったこだいのポケモン。きしょうはあらくみがって。おおあごでなんでもかみくだく。,わがままだがあまえんぼう。じゃれてるだけでトレーナーにおおけがをおわせてしまう。,41,0,13,15
0,,ぼうくんポケモン,ガチゴラス,697,270.0,7,5,8,5,4,5,2.5,やく１おくねんまえのポケモン。きょうぼうだがどうどうとしたふるまいはおうじゃのふうかく。,おおあごはひとかみするだけでじどうしゃもこなごなにする。こだいのせかいのおうじゃ。,41,0,13,15
0,,ツンドラポケモン,アマルス,698,25.2,3,5,4,3,4,4,1.3,かせきからふくげんがせいこう。てきのすくないさむいとちでむれをつくりくらしていた。,ぜつめつしたこだいのポケモン。こおりづけのじょうたいではっけんされることもあるぞ。,191,0,13,6
0,,ツンドラポケモン,アマルルガ,699,225.0,5,8,5,4,6,6,2.7,かせきからふくげんされた。アマルルガがほえるとよぞらにオーロラがあらわれるという。,はげしいいかりにかられるともうれつなれいきをふきだしてあたりいちめんをこおりづけにする。,191,0,13,6
0,,むすびつきポケモン,ニンフィア,700,23.5,4,6,4,4,8,7,1.0,リボンのようなしょっかくからてきいをけすはどうをはっしてあらそいをやめさせる。,おそろしいドラゴンポケモンをうつくしいニンフィアがたいじするどうわがガラルちほうにのこる。,225,0,18,0
0,,レスリングポケモン,ルチャブル,701,21.5,5,5,6,7,4,5,0.8,みがるさをいかしたせんぽうであいてのたいりょくをうばってからかれいなおおわざをきめる。,とどめのおおわざをだすまえはかならずポーズをきめる。そのすきにはんげきされることもある。,74,38,7,10
0,,アンテナポケモン,デデンネ,702,2.2,4,4,4,6,4,5,0.2,なかまのはなつでんぱをヒゲでキャッチ。エサやでんきのありかをみんなでシェアするのだ。,でんきをうみだすちからがよわいのでコンセントやほかのでんきポケモンからぬすむのだ。,204,228,5,18
0,,ほうせきポケモン,メレシー,703,5.7,9,3,3,3,9,3,0.3,からだにうまっているほうせきからこうエネルギーのビームをはなちおそいかかるてきをいっそうする。,せかいのどこかにはメレシーがたくさんねむるこうみゃくがありむれのじょおうもいるという。,57,0,13,18
0,,なんたいポケモン,ヌメラ,704,2.8,3,3,3,3,5,4,0.3,からだのほとんどがすいぶん。かんそうするとひからびてしまうさいじゃくのドラゴンポケモン。,ツノはすぐれたかんかくきかん。てきのけはいをかんじとりすぐにかくれることでいきのこってきた。,105,21,15,0
0,,なんたいポケモン,ヌメイル,705,17.5,4,4,5,4,7,5,0.8,なんでもとかしてしまうねんえきでほごされているためよわくてもほしょくされずいきのこってきた。,せなかのとっきのなかにちいさなのうみそがある。えさとてきからにげることしかかんがえていない。,105,21,15,0
0,,ドラゴンポケモン,ヌメルゴン,706,150.5,5,6,6,5,9,7,2.0,トレーナーのしじがりかいできずにキョトンとすることがたまにありそのようすがかわいいとにんき。,ながいツノをのばすいきおいでこうげき。いりょくはヘビーきゅうボクサーのパンチの１００ばいだ。,105,21,15,0
0,,かぎたばポケモン,クレッフィ,707,3.0,6,4,5,5,6,5,0.2,カギをあつめつづけるポケモン。だいじなカギをあずけるとなにがあってもまもってくれる。,あたまのさきできんぞくイオンをすいとる。カギににているのはすきすぎてまねているかららしい。,16,0,17,18
0,,きりかぶポケモン,ボクレー,708,7.0,3,3,5,3,4,3,0.4,もりでさまよいいのちをおとしたこどものたましいがきりかぶにやどりポケモンにうまれかわった。,にんげんのこどもににたこえでないておとなをもりのおくへさそいこみまよわせてしまうのだ。,71,26,14,4
0,,ろうぼくポケモン,オーロット,709,71.0,5,5,7,4,5,4,1.5,もりのきをきりたおすにんげんをたべるとおそれられているがもりでくらすポケモンたちにはやさしい。,あしのさきからほそいねっこをのばしてもりのきぎとむすびつきじざいにあやつるちからをもつ。,71,26,14,4
0,,かぼちゃポケモン,バケッチャ,710,5.0,5,3,4,3,4,3,0.4,このよでさまようたましいはバケッチャのからだのなかにいれられてあのよへたびだつ。,かぼちゃのあなからてらしているひかりはみたひとやポケモンをさいみんじょうたいにしてあやつる。,228,26,14,4
0,,かぼちゃポケモン,パンプジン,711,12.5,8,4,6,5,5,4,0.9,まよなかにどうたいからひびくぶきみななきごえはあのよでくるしむししゃのなきごえらしい。,しんげつのよるげんかんのドアをパンプジンがノックする。あけたひとをあのよへつれていくのだ。,228,26,14,4
0,,ひょうかいポケモン,カチコール,712,99.5,5,4,5,2,3,2,1.0,ひょうてんか１００どのれいきでくうきちゅうのすいぶんをこおらせこおりのそうこうでみをまもる。,ごっかんのちいきにせいそくする。クレベースのせなかとじぶんのあしをこおりつかせてこていする。,208,3,6,0
0,,ひょうざんポケモン,クレベース,713,505.0,11,6,7,2,3,3,2.0,なんびきものカチコールをせなかにのせてこういどのつめたいうみをひょうざんにまぎれておよぐ。,にっちゅうのかつどうでからだのきれつはふかくなるがひとばんできれつのないからだにもどる。,208,3,6,0
0,,おんぱポケモン,オンバット,714,8.0,3,3,2,4,3,3,0.5,ひがくれるとすみかのどうくつをはなれてとびまわりかんじゅくのくだものをちょうおんぱでさがす。,あらゆるしゅうはすうのおんぱをあやつる。ちょうおんぱをあびるときょたいのポケモンもたまらない。,26,97,10,15
0,,おんぱポケモン,オンバーン,715,85.0,5,5,5,8,5,6,1.5,くらやみでなにもできないてきをねんいりにいためつける。ちのけがおおくざんにんなせいしつ。,くらやみをとびながらいわをもくだくちょうおんぱでいためつけするどいキバでとどめをさす。,26,97,10,15
0,,せいめいポケモン,ゼルネアス,716,215.0,6,8,8,6,6,8,3.0,えいえんのいのちをわけあたえるといわれている。じゅもくのすがたで１０００ねんねむりふっかつする。,あたまのツノがなないろにかがやくときえいえんのいのちをわけあたえるといわれている。,176,0,18,0
0,,はかいポケモン,イベルタル,717,203.0,6,8,8,6,6,8,5.8,つばさとおばねをひろげてあかくかがやくときいきもののいのちをすいとるでんせつのポケモン。,じゅみょうがつきるときあらゆるいきもののいのちをすいつくしまゆのすがたにもどるという。,107,0,16,10
0,,ちつじょポケモン,ジガルデ,718,305.0,8,7,6,6,6,5,5.0,セルが５０％あつまったすがた。てきたいするものはいっさいのてかげんなくしょうめつさせる。,せいたいけいをかんししているとかんがえられている。さらなるちからをひめているとのウワサ。,24,100,15,9
0,,ほうせきポケモン,ディアンシー,719,8.8,9,3,6,3,9,6,0.7,メレシーのとつぜんへんい。ピンクいろにかがやくからだはせかいいちうつくしいといわれる。,りょうてのすきまでくうきちゅうのたんそをあっしゅくしてたくさんのダイヤをいっしゅんでうみだす。,57,0,13,18
0,,いたずらポケモン,フーパ,720,9.0,4,5,7,5,8,9,0.5,くうかんをゆがめるリングであらゆるものをはなれたばしょへとばしてしまうトラブルメーカー。,６つのリングと６つのきょだいなうでであらゆるものをうばうといわれる。ちからをふうじられちいさなすがたにかえられた。,211,0,11,14
0,,スチームポケモン,ボルケニオン,721,195.0,8,5,7,5,6,8,1.7,すいじょうきをふきだしてじぶんのすがたをのうむでかくす。ひとのたちいらないやまにすむという。,せなかのアームからたいないのすいじょうきをふんしゃする。やまひとつふきとばすいりょく。,119,0,2,3
0,,くさばねポケモン,モクロー,722,1.5,4,4,4,3,3,3,0.3,けいかいしんがつよい。ひるはこうごうせいでちからをためてよるになったらかつどうかいし。,いっさいおとをたてずかっくうしてきにきゅうせっきん。きづかぬまにきょうれつなけりをあびせる。,82,0,4,10
0,,はばねポケモン,フクスロー,723,16.0,5,5,5,4,5,5,0.7,きどりやでひまがあればつばさのていれ。うもうのよごれがきになりすぎてたたかえないことも。,はばねとよばれるするどいはねをてきやえものになげつける。ほぼひゃっぱつひゃくちゅうだ。,82,0,4,10
0,,やばねポケモン,ジュナイパー,724,36.6,5,5,7,5,6,6,1.6,つばさにしこまれたやばねをつがえてはなつ。１００メートルさきのこいしもつらぬくせいど。,きほんてきにようじんぶかくクールだがふいをつかれるとだいパニックにおちいってしまう。,82,0,4,14
0,,ひねこポケモン,ニャビー,725,4.3,3,3,4,5,3,4,0.4,けづくろいでおなかにたまったぬけげをもやしてひをふく。けのはきかたでほのおもへんか。,かんじょうをださずひとりでいることをこのむ。しんらいをえるまでにはじかんがかかるぞ。,227,0,2,0
0,,ひねこポケモン,ニャヒート,726,25.0,3,4,5,6,3,5,0.7,くびのつけねにほのおのスズがある。ほのおがふきだすときリンリンとたかいおとがなる。,まえあしのちからがじまん。パンチのいちげきでてつのぼうもへしまげてしまうのだ。,227,0,2,0
0,,ヒールポケモン,ガオガエン,727,83.0,6,6,7,4,6,5,1.8,そぼうでみがってなせいかく。きぶんがのらなければトレーナーのめいれいもへいきでむしするぞ。,きょうれつなパンチやキックをおみまいしたあとへそのあたりからほのおをふきだしとどめをさす。,227,0,2,16
0,,あしかポケモン,アシマリ,728,7.5,4,3,4,3,4,4,0.4,がんばりやなせいしつでゆうめい。たいえきをはなでふくらませたバルーンをてきにぶつける。,みずのバルーンをあやつる。おおきなバルーンをつくるためコツコツれんしゅうをくりかえす。,58,0,3,0
0,,アイドルポケモン,オシャマリ,729,17.5,5,4,5,3,5,6,0.6,ダンスがとくいでおどりながらつぎつぎにみずのバルーンをつくりだしてきにぶつけるぞ。,なかまをおもうきもちがつよい。トレーナーがおちこんでいるとダンスをおどってはげまそうとする。,58,0,3,0
0,,ソリストポケモン,アシレーヌ,730,44.0,5,5,5,4,7,8,1.8,みずのバルーンをうたであやつる。そのメロディはなかまにまなびだいだいむれにひきつがれていく。,うたごえをいかしたたかう。まいにちののどのメンテナンスはトレーナーのたいせつなやくめ。,58,0,3,18
0,,きつつきポケモン,ツツケラ,731,1.2,2,3,5,4,2,2,0.3,びょうかん１６れんだできをつつきあなをほる。あけたあなはエサをしまうちょぞうこやすにつかう。,きのみがエサ。くらったあとのタネはたまとしてくちからはっしゃしこうげきにりようする。,98,87,1,10
0,,ラッパぐちポケモン,ケララッパ,732,14.8,3,4,5,5,3,3,0.6,クチバシにくったきのみのタネをためこむ。てきやえものにであうといっきにはっしゃする。,クチバシをそりかえらせいろんなおとでなく。かなりうるさいのでまわりのおたくにはきらわれるぞ。,98,87,1,10
0,,おおづつポケモン,ドデカバシ,733,26.0,5,5,8,4,5,5,1.1,クチバシをはつねつさせたたかう。そのおんどは１００どをゆうにこえつつかれるだけでおおやけど。,たいないのガスをクチバシのなかでばくはつさせきのタネをはっしゃ。おおいわもこなごなにするパワー。,98,87,1,10
0,,うろつきポケモン,ヤングース,734,6.0,2,3,5,3,2,2,0.4,するどいキバでなんにでもかみつく。もともとアローラにはすんでおらずほかのちほうからつれてこられた。,エサをさがしうろつきつづける。ひがくれるころにはつかれはてたおれこむようにそのばでねむる。,163,41,1,0
0,,はりこみポケモン,デカグース,735,14.2,4,6,7,3,4,4,0.7,えもののこんせきをみつけるとねばりづよくそのばにはりこむがひぐれにはうつらうつらしている。,コラッタやラッタがこうぶつなのにちゅうこうせいのためであえない。にんたいづよさがじまんのポケモン。,163,41,1,0
0,,ようちゅうポケモン,アゴジムシ,736,4.4,3,3,4,3,3,4,0.4,おおきなアゴはふといえだをへしおるいりょく。てんてきのココガラもたまらずにげだす。,おおきなアゴでもりのじめんをほってすあなをつくる。あまいじゅえきがだいこうぶつ。,222,0,12,0
0,,バッテリーポケモン,デンヂムシ,737,10.5,6,4,5,3,5,4,0.5,がんじょうなカラでみをまもる。アゴのせんたんからでんきをながしてはんげきする。,たべたおちばをしょうかするときはつでんするしくみ。おなかのでんきぶくろにじゅうでんされる。,155,0,12,5
0,,くわがたポケモン,クワガノン,738,45.0,6,5,5,3,5,9,1.5,おなかではつでんしたでんきをおおきなアゴでしゅうそくさせてだいしゅつりょくのビームをうつ。,よびバッテリーとしてデンヂムシをかかえてとべばだいでんりょくのでんじビームをれんしゃできる。,187,0,12,5
0,,けんとうポケモン,マケンカニ,739,7.0,4,3,5,4,3,3,0.6,ハサミでじゃくてんをガードしつつスキをうかがいパンチをはなつ。まけたほうはアワをふいてダウン。,なぐりすぎでハサミはよくもげるがすぐにはえる。ハサミのなかみはすくないがコクがあってうまいぞ。,30,122,7,0
0,,けがにポケモン,ケケンカニ,740,180.0,5,6,8,3,4,4,1.7,トップをめざすはずがゆきやまにまよいのぼりさむさにたえるうちにけがはえてきてしんかしていた。,とにかくみさかいなくなぐる。いざとなったらハサミをじせつしロケットのようにはっしゃしなぐる。,30,122,7,6
0,,ダンスポケモン,オドリドリ,741,3.4,5,5,5,6,5,6,0.6,はねをうちあわせてはっか。かれいなステップをふみながらはげしいほのおをあびせかけるぞ。,くれないのミツをすったオドリドリ。じょうねつてきなステップでてきのみもこころもやきつくす。,25,0,2,10
0,,ツリアブポケモン,アブリー,742,0.2,3,3,3,5,3,4,0.1,かふんやみつがだいこうぶつ。ヒメンカのかふんをねらってアブリーがちかくをとびまわる。,てきがはっするオーラからつぎのこうどうをよそくする。こうげきをひらりとかわしてはんげきする。,219,244,12,18
0,,ツリアブポケモン,アブリボン,743,0.5,4,4,4,8,5,6,0.2,かふんとみつをまぜてだんごをつくる。ちょうごうするしゅるいやりょうによってこうかがちがう。,あめにぬれることがだいきらい。くもりがちなガラルちほうではすがたをめったにおがめない。,219,244,12,18
0,,こいぬポケモン,イワンコ,744,9.2,3,3,4,4,3,2,0.5,よくなつくがかみぐせがあるのでずっとそだてるにはなかなかほねがおれるぞ。,くびのいわをじめんにうちつけあいてをいかく。ひるんだしゅんかんにおそいかかるのだ。,98,231,13,0
0,,オオカミポケモン,ルガルガン,745,25.0,4,5,7,7,4,4,0.8,れいせいかつしんちょう。たてがみのいわのきれあじはかみそりのようにするどい。,すばやいうごきでえものをじわじわおいつめる。キバはつねにきゅうしょをねらっている。,98,93,13,0
0,,こざかなポケモン,ヨワシ,746,0.3,2,3,2,3,2,2,0.2,１ぴきではとてもひよわなためむれることでてきにたちむかうのうりょくをかくとくした。,きけんをかんじるとめがうるむ。なみだのひかりがシグナルとなってたくさんのなかまがあつまるのだ。,52,0,3,0
0,,ヒトデナシポケモン,ヒドイデ,747,8.0,4,3,4,3,4,3,0.4,トゲにさされるとまずしびれにおそわれやがてかきむしりたくなるほどのかゆみにくるしむのだ。,アローラちほうのヒドイデとちがいガラルのヒドイデはサニーゴのえだのおいしさにきづいていない。,169,74,8,3
0,,ヒトデナシポケモン,ドヒドイデ,748,14.5,9,3,4,3,9,4,0.7,ガラルちほうのつめたいすいおんにたえるためあしでドームをつくりないぶをたいおんであたためる。,ホエルオーもみっかみばんくるしむもうどくをたいないのどくぶくろにたっぷりためこんでいる。,169,74,8,3
0,,うさぎうまポケモン,ドロバンコ,749,110.0,5,5,6,3,4,3,1.0,たいじゅうの５０ばいのにもつをかるがるとはこぶちからもち。どろのあつかいにたけている。,つちをたべてつくったどろをあしにぬりつけるとあくろでもすべらずあるけるようになるのだ。,208,69,9,0
0,,ばんばポケモン,バンバドロ,750,920.0,6,6,8,3,5,4,2.5,どろでかためたあしはいわよりもかたくなりいちげきでトラックをはかいするいりょくをうみだす。,１０トンをこえるにもつをひいてふみんふきゅうでガラルちほうをじゅうだんできるじきゅうりょく。,208,69,9,0
0,,すいほうポケモン,シズクモ,751,4.0,4,3,3,2,5,3,0.3,おしりですいほうをふくらませてあたまをつつむ。なかまどうしですいほうのおおきさをくらべる。,ふだんはみずのなかでせいかつしているがエサをさがしにりくにあがるときはすいほうをかぶる。,85,0,3,12
0,,すいほうポケモン,オニシズクモ,752,82.0,6,4,5,3,8,3,1.8,あしですいほうをとばしてえものをつつみこみおぼれさせる。じかんをかけてあじわうのだ。,あたまのすいほうのなかにシズクモをいれてえさののこりをたべさせながらせわをするのだ。,85,0,3,12
0,,かまくさポケモン,カリキリ,753,1.5,3,3,4,3,3,3,0.3,たいようのひかりをあびるとあまくよいかおりがするのでむしポケモンたちがよってくる。,ひるまはひのひかりをあびすやすやとねむる。よなかにめをさましかつどうをはじめる。,242,0,4,0
0,,はなかまポケモン,ラランテス,754,18.5,6,5,7,3,6,5,0.9,うつくしいはなのポケモン。うまくそだったラランテスはすばらしいあざやかさをもつ。,りょううでのはなびらはうすくきれあじはするどい。ひかりをあつめてビームもはなてるぞ。,242,0,4,0
0,,はっこうポケモン,ネマシュ,755,1.5,4,3,3,1,5,4,0.2,あたまのかさはとてもおいしい。もりのポケモンたちにたべられるがひとばんでさいせいする。,ひるまでもくらいもりでくらす。てんめつしながらひかるほうしをばらまいててきをねむらせる。,154,201,4,18
0,,はっこうポケモン,マシェード,756,11.5,5,4,3,2,6,6,1.0,てんめつするほうしのひかりでえものをおびきよせてねむらせる。ゆびさきからせいきをすいとる。,まよなかもりのおくにあかりをみつけてもちかづいてはいけない。マシェードにねむらされてしまうぞ。,154,201,4,18
0,,どくトカゲポケモン,ヤトウモリ,757,4.8,3,3,3,5,3,5,0.6,どくぶくろでつくったたいえきをしっぽのほのおでねっしてどくガスをはっせいさせるしくみ。,えもののはいごにしのびよりきづかれるまえにどくガスをあびせてうごけなくしてしまう。,184,0,8,2
0,,どくトカゲポケモン,エンニュート,758,22.2,4,4,4,7,4,7,1.2,エンニュートはメスしかいない。フェロモンガスをはっせいさせてオスのヤトウモリをみりょうする。,エンニュートどうしのあらそいはひきつれているオスのヤトウモリのかずでしょうはいがきまるらしい。,184,0,8,2
0,,じたばたポケモン,ヌイコグマ,759,6.8,3,5,5,3,3,3,0.5,ふわふわのけなみはさわりごこちがばつぐんだがうかつにてをだすとていたいはんげきをうけてしまう。,まえあしをじたばたふってみをまもるようすはかわいらしいがたいぼくをへしおるいりょくだ。,229,178,1,7
0,,ごうわんポケモン,キテルグマ,760,135.0,5,8,8,4,4,4,2.1,なかまとみとめるとあいじょうをしめすためにだきしめようとするがほねをくだかれるのできけん。,かくとうかかおまけのわざでしとめたえものをりょうわきにかかえてすみかへもちかえる。,229,178,1,7
0,,フルーツポケモン,アマカジ,761,3.2,3,3,2,2,3,2,0.3,からだからもれだすかじつのあまいにおいがとりポケモンのしょくよくをはげしくしげきする。,おそわれたときにながすあせはあまくておいしい。そのかおりがさらにてきをふやしてしまうのだ。,242,136,4,0
0,,フルーツポケモン,アママイコ,762,8.2,3,4,3,4,3,3,0.7,おどるようにターンしてあまいかおりをふりまく。そのにおいをかぐとしあわせなきもちになる。,つついてくるアオガラスにはあたまのヘタでなぐりつけてからするどいけりわざをおみまいする。,242,136,4,0
0,,フルーツポケモン,アマージョ,763,21.4,6,5,8,5,6,3,1.2,すらりとのびたあしとざんにんなこころをもちおそれられている。てきをようしゃなくふみにじる。,かたくとがったつまさきでけりをおみまいしてあいてのからだとこころにきえないきずをのこす。,242,78,4,0
0,,はなつみポケモン,キュワワー,764,0.3,6,3,4,6,7,5,0.1,ツルをつかってはなをつみじぶんをかざる。からだについたはなはなぜかかれない。,とてもよいかおりがするポケモン。みにつけるはながちがうのでキュワワーごとにかおりはちがう。,190,167,18,0
0,,けんじゃポケモン,ヤレユータン,765,76.0,5,6,4,4,7,6,1.5,はっぱとたいもうでつくったぐんばいをふってポケモンたちをいのままにあやつることができる。,もりのすみずみまでしりつくしきずついたポケモンがいるとやくそうをさがしてちりょうする。,102,126,1,11
0,,れんけいポケモン,ナゲツケサル,766,82.8,6,6,8,5,4,3,2.0,ボスのしじにしたがいみごとなチームプレイでこうぶつのきのみをさがしてなかまどうしたすけあう。,２０ぴきほどのグループでくらす。きまったやくわりをこなすことできびしいしぜんをいきぬいてきた。,245,0,7,0
0,,そうこうポケモン,コソクムシ,767,12.0,3,2,3,5,2,2,0.5,くさったものやゴミでもなんでもたべまわるしぜんのそうじや。すのまわりはいつもきれい。,むれでかたまりつねにまわりをけいかいしている。てきのけはいをかんじるとちりぢりににげだす。,140,0,12,3
0,,そうこうポケモン,グソクムシャ,768,108.0,9,5,8,3,6,4,2.0,かつためにはしゅだんをとわない。あいてのすきをついてまえあしのちいさなツメでとどめをさす。,かいていのあなやちんぼつせんがすみか。オトスパスとたたかいまけたほうがエサになるのだ。,43,0,12,3
0,,すなやまポケモン,スナバァ,769,70.0,5,4,4,1,3,5,0.5,すなやまにししゃのおんねんがやどりポケモンになった。あたまのスコップはおきにいり。,すなはまがおもなすみか。くちのなかにてをいれたあいてをあやつりじぶんをおおきくする。,216,0,14,9
0,,すなのしろポケモン,シロデスナ,770,250.0,7,5,5,3,5,6,1.3,ビーチのあくむともよばれる。すなをあやつってえものをしずめたましいをすいとる。,ビーチにすむがみずがきらい。はげしいあめにうたれるとおしろのかたちをたもてない。,216,0,14,9
0,,なまこポケモン,ナマコブシ,771,1.2,8,4,4,1,8,2,0.3,あたたかいあさせでくらす。てきにであうとたいないきかんをくちからだしてなぐりつける。,ほしつこうかにすぐれたねんえきがひふをおおっているのでなんにちもりくちにいてもひからびない。,134,0,3,0
0,,じんこうポケモン,タイプ：ヌル,772,120.5,6,6,6,4,6,6,1.9,ごくひだったけんきゅうしりょうがぬすまれガラルちほうであらたにつくりだされたとうわさされている。,しんわのポケモンをモデルにつくられたがちからのぼうそうをおさえるマスクをつけられている。,37,0,1,0
0,,じんこうポケモン,シルヴァディ,773,100.5,6,6,6,6,6,6,2.3,パートナーとのつよいきずなによりひめたのうりょくがかくせいした。じざいにタイプをかえられる。,ほんらいのちからをときはなつさいごのファクターはしんらいするトレーナーとのきずなだった。,1,0,1,0
0,,ながれぼしポケモン,メテノ,774,40.0,6,4,4,4,6,4,0.3,もともとオゾンそうにすんでおりからだのカラがおもくなるとちじょうにむかっておちてくる。,つよいしょうげきをうけるとカラははがれおちる。ナノりゅうしがとつぜんへんいしうまれたポケモン。,243,0,13,10
0,,ゆめうつつポケモン,ネッコアラ,775,19.9,4,4,7,4,6,5,0.4,ねたままうまれねたまましぬ。すべてのこうどうはみているゆめによるねぞうらしい。,だいたきはうまれたときおやからあたえられたもの。よくなつけばトレーナーのうでにもしがみつく。,104,0,1,0
0,,ばくはつがめポケモン,バクガメス,776,212.0,8,4,5,3,5,6,2.0,ばくやくでコーティングされたこうらをせおう。こうげきしてきたてきをだいばくはつでかえりうち。,かざんでくらしたべたいおうがこうらのばくやくのもとになる。フンもばくはつするきけんぶつ。,68,0,2,15
0,,まるまりポケモン,トゲデマル,777,3.3,4,4,6,6,5,3,0.3,せなかのながいけでかみなりやでんきポケモンのでんげきをうけてでんきぶくろにじゅうでんする。,ピンチになるとからだをまるめてせなかのとげとげをさかだてるとでたらめにでんげきをうちまくる。,123,172,5,17
0,,ばけのかわポケモン,ミミッキュ,778,0.7,5,4,6,6,7,3,0.2,こわがられないようにピカチュウににせたボロぬのをかぶっているがよけいぶきみになってしまった。,けんきゅうのためボロぬののなかをみてしまったがくしゃがなぞのびょうきでいのちをおとした。,151,0,14,18
0,,はぎしりポケモン,ハギギシリ,779,19.0,5,4,7,6,5,5,0.9,あたまのとっきからサイコパワーをはなつときとてもみみざわりなはぎしりのおとがあたりにひびく。,ねんりきでえものをしびれさせじょうぶなはでかみくだく。シェルダーのカラでもよゆうだ。,170,41,3,11
0,,ゆうゆうポケモン,ジジーロン,780,185.0,5,5,4,3,6,8,3.0,ひょうこう３０００メートルをこえるやまでくらす。まれにまちへやってきてこどもたちとあそぶ。,ひとなつっこくこころやさしいがひとたびおこるときょうふうをまきおこしすべてをなぎたおす。,48,105,1,15
0,,もくずポケモン,ダダリン,781,210.0,6,5,8,3,6,6,3.9,かいていをただようもくずがちんぼつせんのぶひんをとりこんでゴーストポケモンにうまれかわった。,うみにいかりをおろしてえものをまちぶせ。おおもののホエルオーをつかまえてせいきをすいとる。,149,0,14,4
0,,うろこポケモン,ジャラコ,782,29.7,4,3,4,3,3,3,0.6,あたまのウロコをなかまどうしでぶつけあいたたかいかたをまなぶ。わざときもちがきたえられる。,たいもうがきんぞくのようにかたくなったウロコをうちならしてなかまとコミュニケーションする。,203,200,15,0
0,,うろこポケモン,ジャランゴ,783,47.0,6,4,5,4,5,4,1.2,ウロコがはがれたきずだらけのからだはきょうしゃのあかし。たおしたあいてにみせつける。,ウロコをうちならしおたけびをあげてからあいてにいどみかかりするどいツメでずたずたにする。,203,200,15,7
0,,うろこポケモン,ジャラランガ,784,78.2,8,5,7,5,7,6,1.6,てきにであうとしっぽのウロコをうちならしいかく。おじけづかないつわものだけをあいてにたたかう。,ジャラランガのウロコでつくったヨロイをみにまとったこだいのせんしがいせきにえがかれている。,203,200,15,7
0,,とちがみポケモン,カプ・コケコ,785,20.5,5,5,7,8,5,6,1.8,こうきしんおうせいなメレメレのまもりがみ。かみなりぐもをよびいかずちをからだにためこむ。,めにもとまらぬスピードでてきをかくらんする。ひどくおこりっぽいがなんでおこったかはすぐわすれる。,23,0,5,18
